id,gtw-id,time,frequency,data-rate,rssi,alt,lat,long
7,eui-3133303739005b00,2021-02-05T13:51:43.540032538Z,868.1,SF12BW125,-115,161,51.0314,13.7272
7,eui-a840411d001c4150,2021-02-05T13:51:43.540032538Z,868.1,SF12BW125,-108,161,51.0314,13.7272
7,eui-b827ebfffead3656,2021-02-05T13:51:43.540032538Z,868.1,SF12BW125,-84,161,51.0314,13.7272
8,eui-a840411d001c4150,2021-02-05T13:54:11.939738868Z,868.1,SF12BW125,-125,155.1,51.0275,13.731
8,eui-3133303739005b00,2021-02-05T13:54:11.939738868Z,868.1,SF12BW125,-115,155.1,51.0275,13.731
8,eui-b827ebfffead3656,2021-02-05T13:54:11.939738868Z,868.1,SF12BW125,-93,155.1,51.0275,13.731
9,eui-3133303739005b00,2021-02-05T13:56:40.212055807Z,868.1,SF12BW125,-115,155.1,51.0272,13.7272
9,eui-b827ebfffead3656,2021-02-05T13:56:40.212055807Z,868.1,SF12BW125,-105,155.1,51.0272,13.7272
10,eui-b827ebfffead3656,2021-02-05T13:59:08.433765451Z,868.1,SF12BW125,-118,184.9,51.0257,13.7251
11,eui-b827ebfffead3656,2021-02-05T14:01:36.83585289Z,868.1,SF12BW125,-105,139.6,51.0278,13.7164
12,eui-3133303739005b00,2021-02-05T14:04:05.120975534Z,868.1,SF12BW125,-116,204.8,51.0303,13.7244
12,eui-b827ebfffead3656,2021-02-05T14:04:05.120975534Z,868.1,SF12BW125,-100,204.8,51.0303,13.7244
13,eui-a840411d001c4150,2021-02-05T14:06:33.335535364Z,868.1,SF12BW125,-99,177.6,51.0294,13.7283
13,eui-b827ebfffead3656,2021-02-05T14:06:33.335535364Z,868.1,SF12BW125,-91,177.6,51.0294,13.7283
14,eui-b827ebfffead3656,2021-02-05T14:09:01.648034444Z,868.1,SF12BW125,-80,157.6,51.0291,13.7276
15,eui-3133303739005b00,2021-02-05T14:11:30.058804297Z,868.1,SF12BW125,-119,152.1,51.0284,13.7267
15,eui-a840411d001c4150,2021-02-05T14:11:30.058804297Z,868.1,SF12BW125,-117,152.1,51.0284,13.7267
15,eui-b827ebfffead3656,2021-02-05T14:11:30.058804297Z,868.1,SF12BW125,-70,152.1,51.0284,13.7267
16,eui-3133303739005b00,2021-02-05T14:13:58.262600565Z,868.1,SF12BW125,-116,158.1,51.0285,13.7293
16,eui-a840411d001c4150,2021-02-05T14:13:58.262600565Z,868.1,SF12BW125,-102,158.1,51.0285,13.7293
16,eui-b827ebfffead3656,2021-02-05T14:13:58.262600565Z,868.1,SF12BW125,-100,158.1,51.0285,13.7293
17,DresdenNeustadt,2021-02-05T14:16:26.586348587Z,868.1,SF12BW125,-120,123.6,51.0308,13.7316
17,eui-3133303739005b00,2021-02-05T14:16:26.586348587Z,868.1,SF12BW125,-116,123.6,51.0308,13.7316
17,eui-b827ebfffead3656,2021-02-05T14:16:26.586348587Z,868.1,SF12BW125,-106,123.6,51.0308,13.7316
17,eui-a840411d001c4150,2021-02-05T14:16:26.586348587Z,868.1,SF12BW125,-96,123.6,51.0308,13.7316
18,DresdenNeustadt,2021-02-05T14:18:54.992385722Z,868.1,SF12BW125,-121,123.6,51.0308,13.7316
18,eui-a840411d001c4150,2021-02-05T14:18:54.992385722Z,868.1,SF12BW125,-101,123.6,51.0308,13.7316
18,eui-b827ebfffead3656,2021-02-05T14:18:54.992385722Z,868.1,SF12BW125,-97,123.6,51.0308,13.7316
19,DresdenNeustadt,2021-02-05T14:21:23.235144538Z,868.1,SF12BW125,-121,123.6,51.0308,13.7316
19,eui-3133303739005b00,2021-02-05T14:21:23.235144538Z,868.1,SF12BW125,-116,123.6,51.0308,13.7316
19,eui-a840411d001c4150,2021-02-05T14:21:23.235144538Z,868.1,SF12BW125,-101,123.6,51.0308,13.7316
19,eui-b827ebfffead3656,2021-02-05T14:21:23.235144538Z,868.1,SF12BW125,-99,123.6,51.0308,13.7316
20,DresdenNeustadt,2021-02-05T14:23:51.493953263Z,868.1,SF12BW125,-121,126,51.0306,13.7316
20,eui-3133303739005b00,2021-02-05T14:23:51.493953263Z,868.1,SF12BW125,-116,126,51.0306,13.7316
20,eui-b827ebfffead3656,2021-02-05T14:23:51.493953263Z,868.1,SF12BW125,-104,126,51.0306,13.7316
20,eui-a840411d001c4150,2021-02-05T14:23:51.493953263Z,868.1,SF12BW125,-97,126,51.0306,13.7316
21,DresdenNeustadt,2021-02-05T14:26:19.89730087Z,868.1,SF12BW125,-119,126.7,51.0308,13.7316
21,eui-3133303739005b00,2021-02-05T14:26:19.89730087Z,868.1,SF12BW125,-116,126.7,51.0308,13.7316
21,eui-a840411d001c4150,2021-02-05T14:26:19.89730087Z,868.1,SF12BW125,-102,126.7,51.0308,13.7316
21,eui-b827ebfffead3656,2021-02-05T14:26:19.89730087Z,868.1,SF12BW125,-96,126.7,51.0308,13.7316
22,eui-3133303739005b00,2021-02-05T14:28:48.194703078Z,868.1,SF12BW125,-114,126.7,51.0308,13.7316
22,eui-a840411d001c4150,2021-02-05T14:28:48.194703078Z,868.1,SF12BW125,-100,126.7,51.0308,13.7316
22,eui-b827ebfffead3656,2021-02-05T14:28:48.194703078Z,868.1,SF12BW125,-115,126.7,51.0308,13.7316
23,eui-3133303739005b00,2021-02-05T14:31:16.398510336Z,868.1,SF12BW125,-119,137.89,51.0297,13.7324
23,eui-b827ebfffead3656,2021-02-05T14:31:16.398510336Z,868.1,SF12BW125,-111,137.89,51.0297,13.7324
23,eui-a840411d001c4150,2021-02-05T14:31:16.398510336Z,868.1,SF12BW125,-107,137.89,51.0297,13.7324
24,eui-3133303739005b00,2021-02-05T14:33:44.804988254Z,868.1,SF12BW125,-115,153.89,51.0303,13.7388
24,eui-b827ebfffead3656,2021-02-05T14:33:44.804988254Z,868.1,SF12BW125,-116,153.89,51.0303,13.7388
25,eui-3133303739005b00,2021-02-05T14:36:13.106724079Z,868.1,SF12BW125,-119,147.3,51.03,13.7445
25,eui-a840411d001c4150,2021-02-05T14:36:13.106724079Z,868.1,SF12BW125,-124,147.3,51.03,13.7445
25,eui-b827ebfffead3656,2021-02-05T14:36:13.106724079Z,868.1,SF12BW125,-114,147.3,51.03,13.7445
26,eui-b827ebfffead3656,2021-02-05T14:38:41.302474406Z,868.1,SF12BW125,-110,127.3,51.0305,13.7491
27,eui-b827ebfffead3656,2021-02-05T14:41:09.624558183Z,868.1,SF12BW125,-120,144.5,51.0273,13.7513
28,eui-3133303739005b00,2021-02-05T14:51:02.95838213Z,868.1,SF12BW125,-116,121,51.0244,13.7581
29,eui-b827ebfffead3656,2021-02-05T14:53:31.210902385Z,868.1,SF12BW125,-120,121,51.0264,13.7547
29,eui-3133303739005b00,2021-02-05T14:53:31.210902385Z,868.1,SF12BW125,-116,121,51.0264,13.7547
30,eui-3133303739005b00,2021-02-05T14:55:59.460543829Z,868.1,SF12BW125,-119,129.7,51.0246,13.7498
30,eui-b827ebfffead3656,2021-02-05T14:55:59.460543829Z,868.1,SF12BW125,-116,129.7,51.0246,13.7498
31,eui-3133303739005b00,2021-02-05T14:58:27.865389568Z,868.1,SF12BW125,-119,147.3,51.0273,13.7501
31,eui-b827ebfffead3656,2021-02-05T14:58:27.865389568Z,868.1,SF12BW125,-120,147.3,51.0273,13.7501
32,eui-3133303739005b00,2021-02-05T15:00:56.156781091Z,868.1,SF12BW125,-117,142.89,51.0276,13.7457
32,eui-a840411d001c4150,2021-02-05T15:00:56.156781091Z,868.1,SF12BW125,-122,142.89,51.0276,13.7457
32,eui-b827ebfffead3656,2021-02-05T15:00:56.156781091Z,868.1,SF12BW125,-112,142.89,51.0276,13.7457
33,eui-3133303739005b00,2021-02-05T15:03:24.371039929Z,868.1,SF12BW125,-116,135.39,51.0291,13.7388
33,eui-a840411d001c4150,2021-02-05T15:03:24.371039929Z,868.1,SF12BW125,-109,135.39,51.0291,13.7388
33,eui-b827ebfffead3656,2021-02-05T15:03:24.371039929Z,868.1,SF12BW125,-91,135.39,51.0291,13.7388
34,DresdenNeustadt,2021-02-05T15:05:52.777424193Z,868.1,SF12BW125,-121,131.6,51.0308,13.7316
34,eui-3133303739005b00,2021-02-05T15:05:52.777424193Z,868.1,SF12BW125,-115,131.6,51.0308,13.7316
34,eui-a840411d001c4150,2021-02-05T15:05:52.777424193Z,868.1,SF12BW125,-106,131.6,51.0308,13.7316
34,eui-b827ebfffead3656,2021-02-05T15:05:52.777424193Z,868.1,SF12BW125,-109,131.6,51.0308,13.7316
